participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._current_page_name,participant.time_started_utc,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,player.id_in_group,player.role,player.payoff,player.choice1,player.choice2,player.computer_choice1,player.computer_choice2,player.bet1,player.bet2,player.left_image,player.right_image,player.trial_reward,player.chosen_image_one,player.chosen_image_one_binary,player.chosen_image_two,player.chosen_image_two_binary,player.chosen_image_computer,player.chosen_image_computer_two,player.my_page_load_time,player.individual_page_load_time,player.initial_choice_time,player.initial_bet_time,player.second_choice_time,player.second_bet_time,player.choice2_earnings,player.choice2_sum_earnings,player.total_payoff,player.loss_or_gain,player.computer_choice_one,player.computer_bet_one,player.computer_choice_two,player.computer_bet_two,player.manual_second_choice,player.disconnection_streak,player.is_bot,player.last_connection_time,group.id_in_subsession,group.current_round,group.my_page_load_time,group.round_reward_A,group.round_reward_B,group.intertrial_interval,group.second_bet_timer_ended_executed,group.next_round_transition_time,group.reward_probability_A,group.reward_probability_B,group.seventy_percent_image,group.thirty_percent_image,group.reversal_rounds,group.bet_container_displayed,group.remaining_images_displayed,group.reversal_happened,group.round_reward_set,group.all_players_loaded,group.players_loaded_count,group.disconnected_players,group.bot_players,group.active_bots,subsession.round_number,session.code,session.label,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo
11,xpajo5aj,617470f0ed966e30b2f8a11b,0,29,278,practice_task,MyPage,2025-02-07 12:05:50.609542,1,,,0.0,5,,0.0,right,left,,,3,3,option1A.bmp,option1B.bmp,0,option1B.bmp,2,option1A.bmp,2,,,0.76,0.76,0.63,0.67,2.01,0.44,-60,-60,0.0,-1,0,0,0,0,1,0,0,1738930366.8187625,3,1,,1,0,3721,1,1738930376205.267,0.9,0.1,option1A.bmp,option1B.bmp,,0,1,0,1,0,0,,,,1,a3x1c739,,,,,0
12,9573db4h,672b5260396b3b084c19fecb,0,12,278,practice_task,WaitPage1,2025-02-07 12:13:26.071628,1,,,0.0,12,,0.0,,,,,0,0,,,0,,,,,,,,,,,,,0,0,0.0,,1,0,1,0,0,0,0,0.0,1,1,,,,0,0,,0.9,0.1,option1A.bmp,option1B.bmp,,0,0,0,0,0,0,,,,1,a3x1c739,,,,,0
13,27fqozkd,5eceb8411480c30fb89c7c54,0,12,278,practice_task,WaitPage1,2025-02-07 12:22:48.300454,1,,,0.0,13,,0.0,,,,,0,0,,,0,,,,,,,,,,,,,0,0,0.0,,1,0,1,0,0,0,0,0.0,1,1,,,,0,0,,0.9,0.1,option1A.bmp,option1B.bmp,,0,0,0,0,0,0,,,,1,a3x1c739,,,,,0
14,6mb8bzbd,,0,0,278,,,,0,,,0.0,14,,0.0,,,,,0,0,,,0,,,,,,,,,,,,,0,0,0.0,,1,0,1,0,0,0,0,0.0,1,1,,,,0,0,,0.9,0.1,option1A.bmp,option1B.bmp,,0,0,0,0,0,0,,,,1,a3x1c739,,,,,0
15,7z6kh0eq,,0,0,278,,,,0,,,0.0,15,,0.0,,,,,0,0,,,0,,,,,,,,,,,,,0,0,0.0,,1,0,1,0,0,0,0,0.0,1,1,,,,0,0,,0.9,0.1,option1A.bmp,option1B.bmp,,0,0,0,0,0,0,,,,1,a3x1c739,,,,,0
16,l12b1dxh,,0,0,278,,,,0,,,0.0,16,,0.0,,,,,0,0,,,0,,,,,,,,,,,,,0,0,0.0,,1,0,1,0,0,0,0,0.0,1,1,,,,0,0,,0.9,0.1,option1A.bmp,option1B.bmp,,0,0,0,0,0,0,,,,1,a3x1c739,,,,,0
17,o3yzeup1,,0,0,278,,,,0,,,0.0,17,,0.0,,,,,0,0,,,0,,,,,,,,,,,,,0,0,0.0,,1,0,1,0,0,0,0,0.0,1,1,,,,0,0,,0.9,0.1,option1A.bmp,option1B.bmp,,0,0,0,0,0,0,,,,1,a3x1c739,,,,,0
18,qk4wjty2,,0,0,278,,,,0,,,0.0,18,,0.0,,,,,0,0,,,0,,,,,,,,,,,,,0,0,0.0,,1,0,1,0,0,0,0,0.0,1,1,,,,0,0,,0.9,0.1,option1A.bmp,option1B.bmp,,0,0,0,0,0,0,,,,1,a3x1c739,,,,,0
19,w2lpvzv3,,0,0,278,,,,0,,,0.0,19,,0.0,,,,,0,0,,,0,,,,,,,,,,,,,0,0,0.0,,1,0,1,0,0,0,0,0.0,1,1,,,,0,0,,0.9,0.1,option1A.bmp,option1B.bmp,,0,0,0,0,0,0,,,,1,a3x1c739,,,,,0
20,clzat9eu,,0,0,278,,,,0,,,0.0,20,,0.0,,,,,0,0,,,0,,,,,,,,,,,,,0,0,0.0,,1,0,1,0,0,0,0,0.0,1,1,,,,0,0,,0.9,0.1,option1A.bmp,option1B.bmp,,0,0,0,0,0,0,,,,1,a3x1c739,,,,,0
1,djfcv4qm,59b69d4fb269ef0001801733,0,278,278,submission,Submit,2025-02-07 12:02:53.410265,1,,,0.0,1,,0.0,left,left,,,3,3,option1A.bmp,option1B.bmp,1,option1A.bmp,1,option1A.bmp,1,,,0.46,0.46,1.1,1.85,0.64,0.39,60,80,0.0,1,0,0,0,0,1,0,0,1738930311.4457378,2,1,,1,0,3082,1,1738930312569.2793,0.9,0.1,option1A.bmp,option1B.bmp,,1,1,0,1,0,0,,,,2,a3x1c739,,,,,0
2,gyubbbth,672a3488a8bffdf9dac2b72f,0,278,278,submission,Submit,2025-02-07 12:03:00.844013,1,,,0.0,2,,0.0,right,left,,,2,1,option1B.bmp,option1A.bmp,1,option1A.bmp,1,option1B.bmp,1,,,0.53,0.53,3.18,1.18,0.46,0.43,20,-20,0.0,1,0,0,0,0,1,0,0,1738930311.5600126,2,1,,1,0,3082,1,1738930312569.2793,0.9,0.1,option1A.bmp,option1B.bmp,,1,1,0,1,0,0,,,,2,a3x1c739,,,,,0
3,gunf45xl,587b7ab8c192390001d60136,0,278,278,submission,Submit,2025-02-07 12:03:08.070959,1,,,0.0,3,,0.0,left,left,,,2,2,option1A.bmp,option1B.bmp,1,option1A.bmp,1,option1A.bmp,1,,,0.47,0.47,2.37,0.75,0.55,1.97,40,0,0.0,1,0,0,0,0,1,0,0,1738930311.4052508,2,1,,1,0,3082,1,1738930312569.2793,0.9,0.1,option1A.bmp,option1B.bmp,,1,1,0,1,0,0,,,,2,a3x1c739,,,,,0
4,8g9qhxee,5e9b60ab511e7a0650994050,0,278,278,submission,Submit,2025-02-07 12:03:08.778434,1,,,0.0,4,,0.0,left,left,,,2,2,option1A.bmp,option1B.bmp,1,option1A.bmp,1,option1A.bmp,1,,,0.5,0.5,1.08,0.7,1.29,0.94,40,0,0.0,1,0,0,0,0,1,0,0,1738930311.51429,2,1,,1,0,3082,1,1738930312569.2793,0.9,0.1,option1A.bmp,option1B.bmp,,1,1,0,1,0,0,,,,2,a3x1c739,,,,,0
5,myjr2c4x,665ad886225977530cd6579c,0,278,278,submission,Submit,2025-02-07 12:03:11.415996,1,,,0.0,1,,0.0,left,left,,,1,1,option1B.bmp,option1A.bmp,0,option1B.bmp,2,option1B.bmp,2,,,0.55,0.55,3.5,1.26,0.14,1.0,-20,20,0.0,-1,0,0,0,0,1,0,0,1738930406.971399,3,1,,1,0,3573,1,1738930408512.2788,0.9,0.1,option1A.bmp,option1B.bmp,,1,1,0,1,0,0,,,,2,a3x1c739,,,,,0
6,go189rwb,5e10d9187f08ed7b5d86a277,0,37,278,main_task,WaitPage2,2025-02-07 12:03:15.858250,1,,,0.0,2,,0.0,right,left,,,3,3,option1B.bmp,option1A.bmp,1,option1A.bmp,1,option1B.bmp,1,,,0.38,0.38,1.32,3.81,1.19,1.73,60,20,0.0,1,0,0,0,0,1,0,0,1738930406.7579994,3,1,,1,0,3573,1,1738930408512.2788,0.9,0.1,option1A.bmp,option1B.bmp,,1,1,0,1,0,0,,,,2,a3x1c739,,,,,0
7,ybda36no,6687ef9bb3207f5e525c1a82,0,37,278,main_task,WaitPage2,2025-02-07 12:03:27.474693,1,,,0.0,5,,0.0,right,left,,,3,2,option1A.bmp,option1B.bmp,1,option1B.bmp,2,option1A.bmp,1,,,0.37,0.37,1.66,0.6,4.09,5.89,40,60,0.0,1,0,0,0,0,1,0,0,1738930311.3074222,2,1,,1,0,3082,1,1738930312569.2793,0.9,0.1,option1A.bmp,option1B.bmp,,1,1,0,1,0,0,,,,2,a3x1c739,,,,,0
8,7b05a74j,64772fe9752146745277bc45,0,12,278,practice_task,WaitPage1,2025-02-07 12:03:37.734501,1,,,0.0,8,,0.0,,,,,0,0,,,0,,,,,,,,,,,,,0,0,0.0,,1,0,1,0,0,0,0,0.0,1,1,,,,0,0,,0.9,0.1,option1A.bmp,option1B.bmp,,0,0,0,0,0,0,,,,2,a3x1c739,,,,,0
9,0pa7dr0k,5714e0958adadb00098deed4,0,37,278,main_task,WaitPage2,2025-02-07 12:04:23.272443,1,,,0.0,3,,0.0,right,left,,,3,3,option1B.bmp,option1A.bmp,1,option1A.bmp,1,option1B.bmp,1,,,0.57,0.57,1.04,0.73,1.08,0.71,60,100,0.0,1,0,0,0,0,1,0,0,1738930406.952511,3,1,,1,0,3573,1,1738930408512.2788,0.9,0.1,option1A.bmp,option1B.bmp,,1,1,0,1,0,0,,,,2,a3x1c739,,,,,0
10,o7fiy9x2,5ea159434ac916016387488e,0,37,278,main_task,WaitPage2,2025-02-07 12:04:39.254579,1,,,0.0,4,,0.0,right,left,,,2,2,option1A.bmp,option1B.bmp,1,option1B.bmp,2,option1A.bmp,1,,,0.41,0.41,1.79,0.6,0.19,0.65,40,0,0.0,1,0,0,0,0,1,0,0,1738930406.781996,3,1,,1,0,3573,1,1738930408512.2788,0.9,0.1,option1A.bmp,option1B.bmp,,1,1,0,1,0,0,,,,2,a3x1c739,,,,,0
11,xpajo5aj,617470f0ed966e30b2f8a11b,0,29,278,practice_task,MyPage,2025-02-07 12:05:50.609542,1,,,0.0,5,,0.0,left,left,,,3,2,option1A.bmp,option1B.bmp,1,option1A.bmp,1,option1A.bmp,1,,,0.81,0.81,2.41,0.68,0.46,0.36,40,-20,0.0,1,0,0,0,0,1,0,0,1738930407.3006167,3,1,,1,0,3573,1,1738930408512.2788,0.9,0.1,option1A.bmp,option1B.bmp,,1,1,0,1,0,0,,,,2,a3x1c739,,,,,0
12,9573db4h,672b5260396b3b084c19fecb,0,12,278,practice_task,WaitPage1,2025-02-07 12:13:26.071628,1,,,0.0,12,,0.0,,,,,0,0,,,0,,,,,,,,,,,,,0,0,0.0,,1,0,1,0,0,0,0,0.0,1,1,,,,0,0,,0.9,0.1,option1A.bmp,option1B.bmp,,0,0,0,0,0,0,,,,2,a3x1c739,,,,,0
13,27fqozkd,5eceb8411480c30fb89c7c54,0,12,278,practice_task,WaitPage1,2025-02-07 12:22:48.300454,1,,,0.0,13,,0.0,,,,,0,0,,,0,,,,,,,,,,,,,0,0,0.0,,1,0,1,0,0,0,0,0.0,1,1,,,,0,0,,0.9,0.1,option1A.bmp,option1B.bmp,,0,0,0,0,0,0,,,,2,a3x1c739,,,,,0
14,6mb8bzbd,,0,0,278,,,,0,,,0.0,14,,0.0,,,,,0,0,,,0,,,,,,,,,,,,,0,0,0.0,,1,0,1,0,0,0,0,0.0,1,1,,,,0,0,,0.9,0.1,option1A.bmp,option1B.bmp,,0,0,0,0,0,0,,,,2,a3x1c739,,,,,0
15,7z6kh0eq,,0,0,278,,,,0,,,0.0,15,,0.0,,,,,0,0,,,0,,,,,,,,,,,,,0,0,0.0,,1,0,1,0,0,0,0,0.0,1,1,,,,0,0,,0.9,0.1,option1A.bmp,option1B.bmp,,0,0,0,0,0,0,,,,2,a3x1c739,,,,,0
16,l12b1dxh,,0,0,278,,,,0,,,0.0,16,,0.0,,,,,0,0,,,0,,,,,,,,,,,,,0,0,0.0,,1,0,1,0,0,0,0,0.0,1,1,,,,0,0,,0.9,0.1,option1A.bmp,option1B.bmp,,0,0,0,0,0,0,,,,2,a3x1c739,,,,,0
17,o3yzeup1,,0,0,278,,,,0,,,0.0,17,,0.0,,,,,0,0,,,0,,,,,,,,,,,,,0,0,0.0,,1,0,1,0,0,0,0,0.0,1,1,,,,0,0,,0.9,0.1,option1A.bmp,option1B.bmp,,0,0,0,0,0,0,,,,2,a3x1c739,,,,,0
18,qk4wjty2,,0,0,278,,,,0,,,0.0,18,,0.0,,,,,0,0,,,0,,,,,,,,,,,,,0,0,0.0,,1,0,1,0,0,0,0,0.0,1,1,,,,0,0,,0.9,0.1,option1A.bmp,option1B.bmp,,0,0,0,0,0,0,,,,2,a3x1c739,,,,,0
19,w2lpvzv3,,0,0,278,,,,0,,,0.0,19,,0.0,,,,,0,0,,,0,,,,,,,,,,,,,0,0,0.0,,1,0,1,0,0,0,0,0.0,1,1,,,,0,0,,0.9,0.1,option1A.bmp,option1B.bmp,,0,0,0,0,0,0,,,,2,a3x1c739,,,,,0
20,clzat9eu,,0,0,278,,,,0,,,0.0,20,,0.0,,,,,0,0,,,0,,,,,,,,,,,,,0,0,0.0,,1,0,1,0,0,0,0,0.0,1,1,,,,0,0,,0.9,0.1,option1A.bmp,option1B.bmp,,0,0,0,0,0,0,,,,2,a3x1c739,,,,,0
1,djfcv4qm,59b69d4fb269ef0001801733,0,278,278,submission,Submit,2025-02-07 12:02:53.410265,1,,,0.0,1,,0.0,left,left,,,3,3,option1A.bmp,option1B.bmp,1,option1A.bmp,1,option1A.bmp,1,,,1.02,1.02,0.4,0.64,0.44,0.4,60,140,0.0,1,0,0,0,0,1,0,0,1738930343.773686,2,1,,1,0,3012,1,1738930344690.2583,0.9,0.1,option1A.bmp,option1B.bmp,,1,1,0,1,0,0,,,,3,a3x1c739,,,,,0
2,gyubbbth,672a3488a8bffdf9dac2b72f,0,278,278,submission,Submit,2025-02-07 12:03:00.844013,1,,,0.0,2,,0.0,right,left,,,3,3,option1B.bmp,option1A.bmp,1,option1A.bmp,1,option1B.bmp,1,,,1.06,1.06,2.12,0.68,0.24,0.36,60,40,0.0,1,0,0,0,0,1,0,0,1738930343.7992876,2,1,,1,0,3012,1,1738930344690.2583,0.9,0.1,option1A.bmp,option1B.bmp,,1,1,0,1,0,0,,,,3,a3x1c739,,,,,0
3,gunf45xl,587b7ab8c192390001d60136,0,278,278,submission,Submit,2025-02-07 12:03:08.070959,1,,,0.0,3,,0.0,right,left,,,3,3,option1B.bmp,option1A.bmp,1,option1A.bmp,1,option1B.bmp,1,,,1.22,1.22,3.89,1.45,0.87,0.62,60,60,0.0,1,0,0,0,0,1,0,0,1738930343.9409046,2,1,,1,0,3012,1,1738930344690.2583,0.9,0.1,option1A.bmp,option1B.bmp,,1,1,0,1,0,0,,,,3,a3x1c739,,,,,0
4,8g9qhxee,5e9b60ab511e7a0650994050,0,278,278,submission,Submit,2025-02-07 12:03:08.778434,1,,,0.0,4,,0.0,left,left,,,3,3,option1A.bmp,option1B.bmp,1,option1A.bmp,1,option1A.bmp,1,,,0.9,0.9,0.7,0.65,1.16,0.72,60,60,0.0,1,0,0,0,0,1,0,0,1738930343.6306026,2,1,,1,0,3012,1,1738930344690.2583,0.9,0.1,option1A.bmp,option1B.bmp,,1,1,0,1,0,0,,,,3,a3x1c739,,,,,0
5,myjr2c4x,665ad886225977530cd6579c,0,278,278,submission,Submit,2025-02-07 12:03:11.415996,1,,,0.0,1,,0.0,left,left,,,2,2,option1A.bmp,option1B.bmp,1,option1A.bmp,1,option1A.bmp,1,,,0.7,0.7,2.8,0.76,0.91,0.29,40,60,0.0,1,0,0,0,0,1,0,0,1738930439.4082143,3,1,,1,0,3293,1,1738930440662.1807,0.9,0.1,option1A.bmp,option1B.bmp,,1,1,0,1,0,0,,,,3,a3x1c739,,,,,0
6,go189rwb,5e10d9187f08ed7b5d86a277,0,37,278,main_task,WaitPage2,2025-02-07 12:03:15.858250,1,,,0.0,2,,0.0,right,,,left,2,2,option1B.bmp,option1A.bmp,0,option1A.bmp,1,option1B.bmp,2,,option1B_tr.bmp,0.92,0.92,4.79,2.68,,0.64,-40,-20,0.0,-1,0,0,1,0,0,0,0,1738930439.6126442,3,1,,1,0,3293,1,1738930440662.1807,0.9,0.1,option1A.bmp,option1B.bmp,,1,1,0,1,0,0,,,,3,a3x1c739,,,,,0
7,ybda36no,6687ef9bb3207f5e525c1a82,0,37,278,main_task,WaitPage2,2025-02-07 12:03:27.474693,1,,,0.0,5,,0.0,right,left,,,2,3,option1A.bmp,option1B.bmp,0,option1B.bmp,2,option1A.bmp,2,,,0.81,0.81,0.72,0.37,0.02,0.93,-60,0,0.0,-1,0,0,0,0,1,0,0,1738930343.5299883,2,1,,1,0,3012,1,1738930344690.2583,0.9,0.1,option1A.bmp,option1B.bmp,,1,1,0,1,0,0,,,,3,a3x1c739,,,,,0
8,7b05a74j,64772fe9752146745277bc45,0,12,278,practice_task,WaitPage1,2025-02-07 12:03:37.734501,1,,,0.0,8,,0.0,,,,,0,0,,,0,,,,,,,,,,,,,0,0,0.0,,1,0,1,0,0,0,0,0.0,1,1,,,,0,0,,0.9,0.1,option1A.bmp,option1B.bmp,,0,0,0,0,0,0,,,,3,a3x1c739,,,,,0
9,0pa7dr0k,5714e0958adadb00098deed4,0,37,278,main_task,WaitPage2,2025-02-07 12:04:23.272443,1,,,0.0,3,,0.0,left,left,,,3,1,option1A.bmp,option1B.bmp,0,option1A.bmp,1,option1A.bmp,2,,,0.74,0.74,1.51,0.03,0.68,1.88,-20,80,0.0,-1,0,0,0,0,1,0,0,1738930439.4644024,3,1,,1,0,3293,1,1738930440662.1807,0.9,0.1,option1A.bmp,option1B.bmp,,1,1,0,1,0,0,,,,3,a3x1c739,,,,,0
10,o7fiy9x2,5ea159434ac916016387488e,0,37,278,main_task,WaitPage2,2025-02-07 12:04:39.254579,1,,,0.0,4,,0.0,left,left,,,3,2,option1A.bmp,option1B.bmp,0,option1A.bmp,1,option1A.bmp,2,,,0.46,0.46,2.72,3.21,0.31,0.45,-40,-40,0.0,-1,0,0,0,0,1,0,0,1738930439.1395428,3,1,,1,0,3293,1,1738930440662.1807,0.9,0.1,option1A.bmp,option1B.bmp,,1,1,0,1,0,0,,,,3,a3x1c739,,,,,0
11,xpajo5aj,617470f0ed966e30b2f8a11b,0,29,278,practice_task,MyPage,2025-02-07 12:05:50.609542,1,,,0.0,5,,0.0,right,left,,,3,3,option1B.bmp,option1A.bmp,1,option1A.bmp,1,option1B.bmp,1,,,1.45,1.45,1.12,0.97,0.44,1.56,60,40,0.0,1,0,0,0,0,1,0,0,1738930450.193434,3,1,,1,0,3293,1,1738930440662.1807,0.9,0.1,option1A.bmp,option1B.bmp,,1,1,0,1,0,0,,,,3,a3x1c739,,,,,0
12,9573db4h,672b5260396b3b084c19fecb,0,12,278,practice_task,WaitPage1,2025-02-07 12:13:26.071628,1,,,0.0,12,,0.0,,,,,0,0,,,0,,,,,,,,,,,,,0,0,0.0,,1,0,1,0,0,0,0,0.0,1,1,,,,0,0,,0.9,0.1,option1A.bmp,option1B.bmp,,0,0,0,0,0,0,,,,3,a3x1c739,,,,,0
13,27fqozkd,5eceb8411480c30fb89c7c54,0,12,278,practice_task,WaitPage1,2025-02-07 12:22:48.300454,1,,,0.0,13,,0.0,,,,,0,0,,,0,,,,,,,,,,,,,0,0,0.0,,1,0,1,0,0,0,0,0.0,1,1,,,,0,0,,0.9,0.1,option1A.bmp,option1B.bmp,,0,0,0,0,0,0,,,,3,a3x1c739,,,,,0
14,6mb8bzbd,,0,0,278,,,,0,,,0.0,14,,0.0,,,,,0,0,,,0,,,,,,,,,,,,,0,0,0.0,,1,0,1,0,0,0,0,0.0,1,1,,,,0,0,,0.9,0.1,option1A.bmp,option1B.bmp,,0,0,0,0,0,0,,,,3,a3x1c739,,,,,0
15,7z6kh0eq,,0,0,278,,,,0,,,0.0,15,,0.0,,,,,0,0,,,0,,,,,,,,,,,,,0,0,0.0,,1,0,1,0,0,0,0,0.0,1,1,,,,0,0,,0.9,0.1,option1A.bmp,option1B.bmp,,0,0,0,0,0,0,,,,3,a3x1c739,,,,,0
16,l12b1dxh,,0,0,278,,,,0,,,0.0,16,,0.0,,,,,0,0,,,0,,,,,,,,,,,,,0,0,0.0,,1,0,1,0,0,0,0,0.0,1,1,,,,0,0,,0.9,0.1,option1A.bmp,option1B.bmp,,0,0,0,0,0,0,,,,3,a3x1c739,,,,,0
17,o3yzeup1,,0,0,278,,,,0,,,0.0,17,,0.0,,,,,0,0,,,0,,,,,,,,,,,,,0,0,0.0,,1,0,1,0,0,0,0,0.0,1,1,,,,0,0,,0.9,0.1,option1A.bmp,option1B.bmp,,0,0,0,0,0,0,,,,3,a3x1c739,,,,,0
18,qk4wjty2,,0,0,278,,,,0,,,0.0,18,,0.0,,,,,0,0,,,0,,,,,,,,,,,,,0,0,0.0,,1,0,1,0,0,0,0,0.0,1,1,,,,0,0,,0.9,0.1,option1A.bmp,option1B.bmp,,0,0,0,0,0,0,,,,3,a3x1c739,,,,,0
19,w2lpvzv3,,0,0,278,,,,0,,,0.0,19,,0.0,,,,,0,0,,,0,,,,,,,,,,,,,0,0,0.0,,1,0,1,0,0,0,0,0.0,1,1,,,,0,0,,0.9,0.1,option1A.bmp,option1B.bmp,,0,0,0,0,0,0,,,,3,a3x1c739,,,,,0
