participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._current_page_name,participant.time_started_utc,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,player.id_in_group,player.role,player.payoff,player.prolific_id,group.id_in_subsession,subsession.round_number,session.code,session.label,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo
3,yv32p8wg,5bf7be3abd1fd30001aa5498,0,298,298,submission,Submit,2025-03-01 12:00:01.950998,1,,,0.0,3,,0.0,5bf7be3abd1fd30001aa5498,1,1,3v7gjqiw,,,,,0
4,h277xkyk,629b3b3c89d490460eacbfbc,0,298,298,submission,Submit,2025-03-01 12:00:04.993130,1,,,0.0,4,,0.0,629b3b3c89d490460eacbfbc,1,1,3v7gjqiw,,,,,0
5,c37xxemt,6773d73519c6135fee11ae3d,0,298,298,submission,Submit,2025-03-01 12:00:05.340936,1,,,0.0,5,,0.0,6773d73519c6135fee11ae3d,1,1,3v7gjqiw,,,,,0
6,1lrriubu,670ffdb6896bad5ab5d6f894,0,298,298,submission,Submit,2025-03-01 12:00:06.651542,1,,,0.0,6,,0.0,670ffdb6896bad5ab5d6f894,1,1,3v7gjqiw,,,,,0
7,a907mofu,60ac1213194b969a2accb5c4,0,298,298,submission,Submit,2025-03-01 12:00:07.774700,1,,,0.0,7,,0.0,60ac1213194b969a2accb5c4,1,1,3v7gjqiw,,,,,0
8,uukks3la,66854ca22a0b1e7e87b469a4,0,298,298,submission,Submit,2025-03-01 12:00:12.224224,1,,,0.0,8,,0.0,66854ca22a0b1e7e87b469a4,1,1,3v7gjqiw,,,,,0
9,v6ur2ibk,59772a6c5cde890001dc01a0,0,298,298,submission,Submit,2025-03-01 12:00:13.541046,1,,,0.0,9,,0.0,59772a6c5cde890001dc01a0,1,1,3v7gjqiw,,,,,0
10,bp6k7kvu,67772cab4247719f8cb639b2,0,298,298,submission,Submit,2025-03-01 12:00:14.329700,1,,,0.0,10,,0.0,67772cab4247719f8cb639b2,1,1,3v7gjqiw,,,,,0
11,zumq9s18,6440132550963a139bc33416,0,298,298,submission,Submit,2025-03-01 12:00:16.528415,1,,,0.0,11,,0.0,6440132550963a139bc33416,1,1,3v7gjqiw,,,,,0
12,yh8k9l1y,67adbe73ddbea28f0ece9059,0,34,298,practice_task,MyPage,2025-03-01 12:00:17.050089,1,,,0.0,12,,0.0,67adbe73ddbea28f0ece9059,1,1,3v7gjqiw,,,,,0
13,n4fc4oqw,672d3dd1c52d127fd08a32f0,0,298,298,submission,Submit,2025-03-01 12:00:17.425665,1,,,0.0,13,,0.0,672d3dd1c52d127fd08a32f0,1,1,3v7gjqiw,,,,,0
14,7au63yxg,5623d483ed6e5a0005c803de,0,298,298,submission,Submit,2025-03-01 12:00:17.733175,1,,,0.0,14,,0.0,5623d483ed6e5a0005c803de,1,1,3v7gjqiw,,,,,0
15,91gm49h7,6659fbe836e30024b47db6cd,0,298,298,submission,Submit,2025-03-01 12:00:20.875913,1,,,0.0,15,,0.0,6659fbe836e30024b47db6cd,1,1,3v7gjqiw,,,,,0
16,fmjthqtg,5d80167240f91c001acbb0a2,0,298,298,submission,Submit,2025-03-01 12:00:21.253618,1,,,0.0,16,,0.0,5d80167240f91c001acbb0a2,1,1,3v7gjqiw,,,,,0
17,1bjd9rz6,5a840fcfb093f80001a7cf78,0,298,298,submission,Submit,2025-03-01 12:00:24.145807,1,,,0.0,17,,0.0,5a840fcfb093f80001a7cf78,1,1,3v7gjqiw,,,,,0
18,gcyx95cj,5f674b595c87a8334c381ae7,0,298,298,submission,Submit,2025-03-01 12:00:25.234678,1,,,0.0,18,,0.0,5f674b595c87a8334c381ae7,1,1,3v7gjqiw,,,,,0
19,viaa4o84,65cd5b72f200e9541dc051f7,0,298,298,submission,Submit,2025-03-01 12:00:26.742989,1,,,0.0,19,,0.0,65cd5b72f200e9541dc051f7,1,1,3v7gjqiw,,,,,0
20,74707a30,58404fd8ad98e40001ce915f,0,298,298,submission,Submit,2025-03-01 12:00:27.368441,1,,,0.0,20,,0.0,58404fd8ad98e40001ce915f,1,1,3v7gjqiw,,,,,0
21,8f8apm7d,671ec2ffd89afa2ce6dea859,0,298,298,submission,Submit,2025-03-01 12:00:28.127279,1,,,0.0,21,,0.0,671ec2ffd89afa2ce6dea859,1,1,3v7gjqiw,,,,,0
22,pkyp5lgx,5ea01c7e792cdc00099748d6,0,298,298,submission,Submit,2025-03-01 12:00:30.133492,1,,,0.0,22,,0.0,5ea01c7e792cdc00099748d6,1,1,3v7gjqiw,,,,,0
23,ggfl5xld,5d3983cb8580230018bbf15f,0,298,298,submission,Submit,2025-03-01 12:00:30.736042,1,,,0.0,23,,0.0,5d3983cb8580230018bbf15f,1,1,3v7gjqiw,,,,,0
24,0d0yun7f,60b3daed9cafd5926a44f4d6,0,298,298,submission,Submit,2025-03-01 12:01:41.690659,1,,,0.0,24,,0.0,60b3daed9cafd5926a44f4d6,1,1,3v7gjqiw,,,,,0
25,3s7dhcec,6765825365e403fa8674dbd1,0,24,298,practice_task,MyPage,2025-03-01 12:01:43.196856,1,,,0.0,25,,0.0,6765825365e403fa8674dbd1,1,1,3v7gjqiw,,,,,0
26,9jfj76ja,60aa79fa99f7d53701b02256,0,298,298,submission,Submit,2025-03-01 12:01:50.777292,1,,,0.0,26,,0.0,60aa79fa99f7d53701b02256,1,1,3v7gjqiw,,,,,0
27,nfq4hw0n,5f78863ec51814422de56470,0,298,298,submission,Submit,2025-03-01 12:01:59.848635,1,,,0.0,27,,0.0,5f78863ec51814422de56470,1,1,3v7gjqiw,,,,,0
28,csoyz9cu,5f32e77f34cb5e09af85ff3e,0,298,298,submission,Submit,2025-03-01 12:02:59.174258,1,,,0.0,28,,0.0,5f32e77f34cb5e09af85ff3e,1,1,3v7gjqiw,,,,,0
29,a6d0962h,5eb1279ffc03e81f0f614051,0,37,298,main_task,WaitPage2,2025-03-01 12:03:29.925847,1,,,0.0,29,,0.0,5eb1279ffc03e81f0f614051,1,1,3v7gjqiw,,,,,0
30,hao9wkm1,6777195b74dda970fd6aeb04,0,37,298,main_task,WaitPage2,2025-03-01 12:50:53.353326,1,,,0.0,30,,0.0,6777195b74dda970fd6aeb04,1,1,3v7gjqiw,,,,,0
31,k3os4y5p,,0,0,298,,,,0,,,0.0,31,,0.0,,1,1,3v7gjqiw,,,,,0
32,zfa9ia6c,,0,0,298,,,,0,,,0.0,32,,0.0,,1,1,3v7gjqiw,,,,,0
33,vd9lluxv,,0,0,298,,,,0,,,0.0,33,,0.0,,1,1,3v7gjqiw,,,,,0
34,kgisrvlr,,0,0,298,,,,0,,,0.0,34,,0.0,,1,1,3v7gjqiw,,,,,0
35,po0cj044,,0,0,298,,,,0,,,0.0,35,,0.0,,1,1,3v7gjqiw,,,,,0
1,ozsholdf,5cf245d4639b150018eb7351,0,131,298,main_task,MyPage,2025-03-01 14:58:24.716767,1,,,0.0,1,,0.0,5cf245d4639b150018eb7351,1,1,6ck5vmcc,,,,,0
2,mp1tw5cl,5a8d6772f49c9a0001f3cd72,0,227,298,main_task,MyPage,2025-03-01 14:58:32.472478,1,,,0.0,2,,0.0,5a8d6772f49c9a0001f3cd72,1,1,6ck5vmcc,,,,,0
3,a3u4qf5m,671cf3faf9e7ffc0d41db198,0,298,298,submission,Submit,2025-03-01 14:58:52.259785,1,,,0.0,3,,0.0,671cf3faf9e7ffc0d41db198,1,1,6ck5vmcc,,,,,0
4,y3p4a7uh,53a18b8ffdf99b79ca51df6e,0,298,298,submission,Submit,2025-03-01 15:00:06.028085,1,,,0.0,4,,0.0,53a18b8ffdf99b79ca51df6e,1,1,6ck5vmcc,,,,,0
5,mq4tulsh,5ef6354b6d77930e716a2a1d,0,298,298,submission,Submit,2025-03-01 15:00:06.228367,1,,,0.0,5,,0.0,5ef6354b6d77930e716a2a1d,1,1,6ck5vmcc,,,,,0
6,wb9vq28v,65df337b8dc407fe8c4369c1,0,298,298,submission,Submit,2025-03-01 15:00:07.127752,1,,,0.0,6,,0.0,65df337b8dc407fe8c4369c1,1,1,6ck5vmcc,,,,,0
7,atkbxrri,545d347afdf99b7f9fca22c7,0,298,298,submission,Submit,2025-03-01 15:00:09.716897,1,,,0.0,7,,0.0,545d347afdf99b7f9fca22c7,1,1,6ck5vmcc,,,,,0
8,9w8xkvz7,5b72e785fb359c0001d8f1c2,0,298,298,submission,Submit,2025-03-01 15:00:12.771368,1,,,0.0,8,,0.0,5b72e785fb359c0001d8f1c2,1,1,6ck5vmcc,,,,,0
9,7usuwgrv,62714a240ed387f760f6741b,0,298,298,submission,Submit,2025-03-01 15:00:13.162600,1,,,0.0,9,,0.0,62714a240ed387f760f6741b,1,1,6ck5vmcc,,,,,0
10,uz86mv68,67486ef5b88595ed8d20fe7c,0,37,298,main_task,WaitPage2,2025-03-01 15:00:14.783450,1,,,0.0,10,,0.0,67486ef5b88595ed8d20fe7c,1,1,6ck5vmcc,,,,,0
11,id38nc9j,67658ce91a0ea2195ae7e09d,0,107,298,main_task,MyPage,2025-03-01 15:00:14.742259,1,,,0.0,11,,0.0,67658ce91a0ea2195ae7e09d,1,1,6ck5vmcc,,,,,0
12,1pj9mvd4,5f24956d52c72509677c5d85,0,298,298,submission,Submit,2025-03-01 15:00:14.879529,1,,,0.0,12,,0.0,5f24956d52c72509677c5d85,1,1,6ck5vmcc,,,,,0
13,66i375or,5a81d2b6190420000155d995,0,298,298,submission,Submit,2025-03-01 15:00:15.087992,1,,,0.0,13,,0.0,5a81d2b6190420000155d995,1,1,6ck5vmcc,,,,,0
14,ulvjek94,614ee866eb22f6b60f499a91,0,298,298,submission,Submit,2025-03-01 15:00:17.550621,1,,,0.0,14,,0.0,614ee866eb22f6b60f499a91,1,1,6ck5vmcc,,,,,0
15,iwq6adbd,5b2bcfb51835660001cc6751,0,37,298,main_task,WaitPage2,2025-03-01 15:00:22.194149,1,,,0.0,15,,0.0,5b2bcfb51835660001cc6751,1,1,6ck5vmcc,,,,,0
16,pkgo70d1,6765ad2b94f8f4ac95f58d3f,0,298,298,submission,Submit,2025-03-01 15:00:22.089086,1,,,0.0,16,,0.0,6765ad2b94f8f4ac95f58d3f,1,1,6ck5vmcc,,,,,0
17,5mcvoq81,67a61fee0bd46caa06817695,0,298,298,submission,Submit,2025-03-01 15:00:25.526843,1,,,0.0,17,,0.0,67a61fee0bd46caa06817695,1,1,6ck5vmcc,,,,,0
18,l1n5vxv3,67755095d2808b62a60488df,0,37,298,main_task,WaitPage2,2025-03-01 15:00:25.559948,1,,,0.0,18,,0.0,67755095d2808b62a60488df,1,1,6ck5vmcc,,,,,0
19,gx8bqx1i,568aebfc39a70e000b57acf9,0,298,298,submission,Submit,2025-03-01 15:00:26.493092,1,,,0.0,19,,0.0,568aebfc39a70e000b57acf9,1,1,6ck5vmcc,,,,,0
20,q2a6n9wm,66b8e2fd7ed9ec6e6bb94a9d,0,298,298,submission,Submit,2025-03-01 15:00:28.972181,1,,,0.0,20,,0.0,66b8e2fd7ed9ec6e6bb94a9d,1,1,6ck5vmcc,,,,,0
21,bdjt9qnd,5d6f8881a273800019397e62,0,298,298,submission,Submit,2025-03-01 15:00:30.288531,1,,,0.0,21,,0.0,5d6f8881a273800019397e62,1,1,6ck5vmcc,,,,,0
22,03n9wgbz,5aea25acd9f2be0001933493,0,298,298,submission,Submit,2025-03-01 15:00:32.886971,1,,,0.0,22,,0.0,5aea25acd9f2be0001933493,1,1,6ck5vmcc,,,,,0
23,t9yryue1,62b57d34b7bdc2d0835fab76,0,298,298,submission,Submit,2025-03-01 15:00:37.448732,1,,,0.0,23,,0.0,62b57d34b7bdc2d0835fab76,1,1,6ck5vmcc,,,,,0
24,2bphrpya,5ead8f2848b26f423b971747,0,298,298,submission,Submit,2025-03-01 15:00:42.802730,1,,,0.0,24,,0.0,5ead8f2848b26f423b971747,1,1,6ck5vmcc,,,,,0
25,568h578s,651fbf405f6a2b4756a93b5a,0,298,298,submission,Submit,2025-03-01 15:00:52.210541,1,,,0.0,25,,0.0,651fbf405f6a2b4756a93b5a,1,1,6ck5vmcc,,,,,0
26,zdv4di5i,5a04ccfef2e3460001edadef,0,298,298,submission,Submit,2025-03-01 15:00:57.458266,1,,,0.0,26,,0.0,5a04ccfef2e3460001edadef,1,1,6ck5vmcc,,,,,0
27,ynuyo73s,601b1ae7bcb06741d4a4804d,0,37,298,main_task,WaitPage2,2025-03-01 15:01:09.250721,1,,,0.0,27,,0.0,601b1ae7bcb06741d4a4804d,1,1,6ck5vmcc,,,,,0
28,9dpc0my1,5a5a6ed7f6c517000195029e,0,298,298,submission,Submit,2025-03-01 15:01:37.914622,1,,,0.0,28,,0.0,5a5a6ed7f6c517000195029e,1,1,6ck5vmcc,,,,,0
29,7wuvydj4,5f653ce1f8363c0a4165e03d,0,37,298,main_task,WaitPage2,2025-03-01 15:02:10.365144,1,,,0.0,29,,0.0,5f653ce1f8363c0a4165e03d,1,1,6ck5vmcc,,,,,0
30,6nxl01h7,6692fcc54896e26c1dad62bb,0,298,298,submission,Submit,2025-03-01 15:02:26.405033,1,,,0.0,30,,0.0,6692fcc54896e26c1dad62bb,1,1,6ck5vmcc,,,,,0
31,0rg4tuif,,0,0,298,,,,0,,,0.0,31,,0.0,,1,1,6ck5vmcc,,,,,0
32,ejwqkk41,,0,0,298,,,,0,,,0.0,32,,0.0,,1,1,6ck5vmcc,,,,,0
33,8m23elw4,,0,0,298,,,,0,,,0.0,33,,0.0,,1,1,6ck5vmcc,,,,,0
34,a1u4dge1,,0,0,298,,,,0,,,0.0,34,,0.0,,1,1,6ck5vmcc,,,,,0
35,wu1vu1zh,,0,0,298,,,,0,,,0.0,35,,0.0,,1,1,6ck5vmcc,,,,,0
1,quhloehu,671536a4dee5f7f5774fc909,0,298,298,submission,Submit,2025-03-02 11:58:10.580764,1,,,0.0,1,,0.0,671536a4dee5f7f5774fc909,1,1,6g31bqdn,,,,,0
2,xe9x4al7,5e96185ae3d45508abe19a36,0,298,298,submission,Submit,2025-03-02 11:59:18.590045,1,,,0.0,2,,0.0,5e96185ae3d45508abe19a36,1,1,6g31bqdn,,,,,0
3,88ypr561,5fbf94f2891c55203896f7dc,0,298,298,submission,Submit,2025-03-02 11:59:32.713131,1,,,0.0,3,,0.0,5fbf94f2891c55203896f7dc,1,1,6g31bqdn,,,,,0
4,qzr933hz,56f597c5736c79000b228052,0,298,298,submission,Submit,2025-03-02 12:00:02.092834,1,,,0.0,4,,0.0,56f597c5736c79000b228052,1,1,6g31bqdn,,,,,0
5,c9lajbo7,60325f7577ccb72319bf3c63,0,298,298,submission,Submit,2025-03-02 12:00:05.960367,1,,,0.0,5,,0.0,60325f7577ccb72319bf3c63,1,1,6g31bqdn,,,,,0
6,h4ar1e4s,5efb49177e130c0785b93842,0,298,298,submission,Submit,2025-03-02 12:00:08.504048,1,,,0.0,6,,0.0,5efb49177e130c0785b93842,1,1,6g31bqdn,,,,,0
7,c0hk3bai,669e58ff5a1c84c90a37a962,0,298,298,submission,Submit,2025-03-02 12:00:10.614193,1,,,0.0,7,,0.0,669e58ff5a1c84c90a37a962,1,1,6g31bqdn,,,,,0
8,fdxmzqr1,676aa4a60293920515e45bb5,0,47,298,main_task,MyPage,2025-03-02 12:00:10.468361,1,,,0.0,8,,0.0,676aa4a60293920515e45bb5,1,1,6g31bqdn,,,,,0
9,r375wub5,67a8ea5b60e547967f54367b,0,298,298,submission,Submit,2025-03-02 12:00:10.632602,1,,,0.0,9,,0.0,67a8ea5b60e547967f54367b,1,1,6g31bqdn,,,,,0
10,jtg6yh8q,5eeb6965645c11097b4bae82,0,298,298,submission,Submit,2025-03-02 12:00:10.787835,1,,,0.0,10,,0.0,5eeb6965645c11097b4bae82,1,1,6g31bqdn,,,,,0
11,m0s12u87,5d2b11ac3a260c001af2d338,0,298,298,submission,Submit,2025-03-02 12:00:13.832768,1,,,0.0,11,,0.0,5d2b11ac3a260c001af2d338,1,1,6g31bqdn,,,,,0
12,ag899840,67693b69371357770f713607,0,298,298,submission,Submit,2025-03-02 12:00:16.801459,1,,,0.0,12,,0.0,67693b69371357770f713607,1,1,6g31bqdn,,,,,0
13,k7742e98,602a2911a73ba046955f6c58,0,298,298,submission,Submit,2025-03-02 12:00:17.414028,1,,,0.0,13,,0.0,602a2911a73ba046955f6c58,1,1,6g31bqdn,,,,,0
14,z5sfg4t9,5f24a57c030da70af5ffd2bf,0,298,298,submission,Submit,2025-03-02 12:00:17.554865,1,,,0.0,14,,0.0,5f24a57c030da70af5ffd2bf,1,1,6g31bqdn,,,,,0
15,odxa8nvf,5cfbf333ac28dd00196e807b,0,298,298,submission,Submit,2025-03-02 12:00:17.906863,1,,,0.0,15,,0.0,5cfbf333ac28dd00196e807b,1,1,6g31bqdn,,,,,0
16,edhe4hbv,60b235f65a20aec2984f4b80,0,298,298,submission,Submit,2025-03-02 12:00:18.072295,1,,,0.0,16,,0.0,60b235f65a20aec2984f4b80,1,1,6g31bqdn,,,,,0
17,yixw1i0b,67605e6a382a3f0292c2c6c5,0,298,298,submission,Submit,2025-03-02 12:00:18.820998,1,,,0.0,17,,0.0,67605e6a382a3f0292c2c6c5,1,1,6g31bqdn,,,,,0
18,9jkz59z9,67606cca6591f7023be55e8e,0,298,298,submission,Submit,2025-03-02 12:00:19.925959,1,,,0.0,18,,0.0,67606cca6591f7023be55e8e,1,1,6g31bqdn,,,,,0
19,4jkso4nk,6658b578aab263fcab6c8edb,0,298,298,submission,Submit,2025-03-02 12:00:20.298909,1,,,0.0,19,,0.0,6658b578aab263fcab6c8edb,1,1,6g31bqdn,,,,,0
20,ezyxbgsw,663d3ca6887df97e9a60ca5b,0,37,298,main_task,WaitPage2,2025-03-02 12:00:21.896872,1,,,0.0,20,,0.0,663d3ca6887df97e9a60ca5b,1,1,6g31bqdn,,,,,0
21,njy7yg3p,644150ada063f0646fa94580,0,298,298,submission,Submit,2025-03-02 12:00:22.001473,1,,,0.0,21,,0.0,644150ada063f0646fa94580,1,1,6g31bqdn,,,,,0
22,c2x31saj,5e8a62bdf3599409e0b61b1a,0,298,298,submission,Submit,2025-03-02 12:00:27.667943,1,,,0.0,22,,0.0,5e8a62bdf3599409e0b61b1a,1,1,6g31bqdn,,,,,0
23,m24oq0ee,6054c99c850918fc1ee83760,0,298,298,submission,Submit,2025-03-02 12:00:40.341546,1,,,0.0,23,,0.0,6054c99c850918fc1ee83760,1,1,6g31bqdn,,,,,0
24,wlx95zga,5ea01b4b2d7b4d0243d93f78,0,298,298,submission,Submit,2025-03-02 12:00:52.756094,1,,,0.0,24,,0.0,5ea01b4b2d7b4d0243d93f78,1,1,6g31bqdn,,,,,0
25,yqjrk5ck,63d7b5321ace6099e3a83386,0,298,298,submission,Submit,2025-03-02 12:02:21.761030,1,,,0.0,25,,0.0,63d7b5321ace6099e3a83386,1,1,6g31bqdn,,,,,0
26,ttwsnpbr,677a797fcca3e291b75022f5,0,37,298,main_task,WaitPage2,2025-03-02 12:03:34.892578,1,,,0.0,26,,0.0,677a797fcca3e291b75022f5,1,1,6g31bqdn,,,,,0
27,b4gg7gpc,5bbc3d95f1f9ba000141d855,0,298,298,submission,Submit,2025-03-02 12:08:03.962402,1,,,0.0,27,,0.0,5bbc3d95f1f9ba000141d855,1,1,6g31bqdn,,,,,0
28,oxqonwkc,,0,0,298,,,,0,,,0.0,28,,0.0,,1,1,6g31bqdn,,,,,0
29,5ykf0tkq,,0,0,298,,,,0,,,0.0,29,,0.0,,1,1,6g31bqdn,,,,,0
30,azlua67n,,0,0,298,,,,0,,,0.0,30,,0.0,,1,1,6g31bqdn,,,,,0
31,ikx6ik5r,,0,0,298,,,,0,,,0.0,31,,0.0,,1,1,6g31bqdn,,,,,0
32,jp4cj1xo,,0,0,298,,,,0,,,0.0,32,,0.0,,1,1,6g31bqdn,,,,,0
33,ht9k8vma,,0,0,298,,,,0,,,0.0,33,,0.0,,1,1,6g31bqdn,,,,,0
34,fj5cvu4f,,0,0,298,,,,0,,,0.0,34,,0.0,,1,1,6g31bqdn,,,,,0
35,2x8kxi79,,0,0,298,,,,0,,,0.0,35,,0.0,,1,1,6g31bqdn,,,,,0
1,wg76txs9,66bcce7233ce3b6b5aaecd5e,0,298,298,submission,Submit,2025-03-02 14:58:46.451729,1,,,0.0,1,,0.0,66bcce7233ce3b6b5aaecd5e,1,1,e78bi334,,,,,0
2,zsdmu1cy,641ecfa9f83175a3d9f63636,0,298,298,submission,Submit,2025-03-02 15:00:01.581849,1,,,0.0,2,,0.0,641ecfa9f83175a3d9f63636,1,1,e78bi334,,,,,0
3,1qea550s,607081b0ecb2499634a349dd,0,298,298,submission,Submit,2025-03-02 15:00:02.070119,1,,,0.0,3,,0.0,607081b0ecb2499634a349dd,1,1,e78bi334,,,,,0
4,tvjxjmb3,5c18daaae467040001e68fc4,0,298,298,submission,Submit,2025-03-02 15:00:08.377262,1,,,0.0,4,,0.0,5c18daaae467040001e68fc4,1,1,e78bi334,,,,,0
5,ryfpi8q6,642edde09e616b33709868d0,0,298,298,submission,Submit,2025-03-02 15:00:08.489709,1,,,0.0,5,,0.0,642edde09e616b33709868d0,1,1,e78bi334,,,,,0
6,6w1v8oi1,676d377544c7507d86033338,0,37,298,main_task,WaitPage2,2025-03-02 15:00:09.770314,1,,,0.0,6,,0.0,676d377544c7507d86033338,1,1,e78bi334,,,,,0
