participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._current_page_name,participant.time_started_utc,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,player.id_in_group,player.role,player.payoff,player.prolific_id,group.id_in_subsession,subsession.round_number,session.code,session.label,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo
7,ztl61u6r,62b44f66a16d45783569fad6,0,298,298,submission,Submit,2025-03-04 15:09:39.178878,1,,,0.0,7,,0.0,62b44f66a16d45783569fad6,1,1,pux7wcw8,,,,,0
8,xg8dzn96,6744d143eddffd17d345b192,0,298,298,submission,Submit,2025-03-04 15:10:03.285787,1,,,0.0,8,,0.0,6744d143eddffd17d345b192,1,1,pux7wcw8,,,,,0
9,83bsi1x1,664212577c09653c94741aab,0,298,298,submission,Submit,2025-03-04 15:10:04.087046,1,,,0.0,9,,0.0,664212577c09653c94741aab,1,1,pux7wcw8,,,,,0
10,suu5fekt,6658c4239af9537eefdfbcc9,0,298,298,submission,Submit,2025-03-04 15:10:12.981121,1,,,0.0,10,,0.0,6658c4239af9537eefdfbcc9,1,1,pux7wcw8,,,,,0
11,fzw9vp9g,6266b0409582f553a3e10d9a,0,298,298,submission,Submit,2025-03-04 15:10:19.250448,1,,,0.0,11,,0.0,6266b0409582f553a3e10d9a,1,1,pux7wcw8,,,,,0
12,iopwx3jt,5dfb7cbd01423f8a774d893b,0,298,298,submission,Submit,2025-03-04 15:10:21.710535,1,,,0.0,12,,0.0,5dfb7cbd01423f8a774d893b,1,1,pux7wcw8,,,,,0
13,ioya6vu9,,0,3,298,instructions,TaskOverview,2025-03-04 15:10:22.038130,1,,,0.0,13,,0.0,,1,1,pux7wcw8,,,,,0
14,0tvsz90a,5eadaff848b26f4483ae62d9,0,298,298,submission,Submit,2025-03-04 15:10:22.414689,1,,,0.0,14,,0.0,5eadaff848b26f4483ae62d9,1,1,pux7wcw8,,,,,0
15,5keo9prz,67607c67fcf3f8b4093a8356,0,298,298,submission,Submit,2025-03-04 15:10:29.107167,1,,,0.0,15,,0.0,67607c67fcf3f8b4093a8356,1,1,pux7wcw8,,,,,0
16,976dhd03,6760765e6a687b2878284f5e,0,298,298,submission,Submit,2025-03-04 15:10:34.028599,1,,,0.0,16,,0.0,6760765e6a687b2878284f5e,1,1,pux7wcw8,,,,,0
17,bercmlag,5bb7abf3c190e20001e5c2c8,0,298,298,submission,Submit,2025-03-04 15:10:35.227890,1,,,0.0,17,,0.0,5bb7abf3c190e20001e5c2c8,1,1,pux7wcw8,,,,,0
18,2k08xijo,666a1e606b80f9865c1f3d5f,0,298,298,submission,Submit,2025-03-04 15:10:53.967306,1,,,0.0,18,,0.0,666a1e606b80f9865c1f3d5f,1,1,pux7wcw8,,,,,0
19,wxry7gx0,6753746b1f8827e2bd586bf0,0,298,298,submission,Submit,2025-03-04 15:11:10.069282,1,,,0.0,19,,0.0,6753746b1f8827e2bd586bf0,1,1,pux7wcw8,,,,,0
20,e9ghzbzy,672a94165edd330fd1919b86,0,298,298,submission,Submit,2025-03-04 15:11:10.467399,1,,,0.0,20,,0.0,672a94165edd330fd1919b86,1,1,pux7wcw8,,,,,0
21,w8c2aism,5c921106b788a2000170709f,0,298,298,submission,Submit,2025-03-04 15:11:35.744170,1,,,0.0,21,,0.0,5c921106b788a2000170709f,1,1,pux7wcw8,,,,,0
22,nhuvjr01,5f450738ab827a05e739ef40,0,298,298,submission,Submit,2025-03-04 15:11:47.984448,1,,,0.0,22,,0.0,5f450738ab827a05e739ef40,1,1,pux7wcw8,,,,,0
23,4sz2fskk,6710a58eeff954cb2243950e,0,37,298,main_task,WaitPage2,2025-03-04 15:12:51.151613,1,,,0.0,23,,0.0,6710a58eeff954cb2243950e,1,1,pux7wcw8,,,,,0
24,emdiksgc,63d55447b5c8e94534c7c89c,0,37,298,main_task,WaitPage2,2025-03-04 15:35:44.715256,1,,,0.0,24,,0.0,63d55447b5c8e94534c7c89c,1,1,pux7wcw8,,,,,0
25,35cwtdbs,5d9b4d9d6cb1870018ba1a27,0,37,298,main_task,WaitPage2,2025-03-04 15:40:53.060681,1,,,0.0,25,,0.0,5d9b4d9d6cb1870018ba1a27,1,1,pux7wcw8,,,,,0
1,wtvjbirf,66fd3f6c93c24ecc119be354,0,298,298,submission,Submit,2025-03-05 14:59:36.894087,1,,,0.0,1,,0.0,66fd3f6c93c24ecc119be354,1,1,hi63wwdi,,,,,0
2,1893kzh4,6738a38d5b42ebdad45239a4,0,37,298,main_task,WaitPage2,2025-03-05 14:59:37.969483,1,,,0.0,2,,0.0,6738a38d5b42ebdad45239a4,1,1,hi63wwdi,,,,,0
3,yzvl9awh,63614851eba9f853fc9ffb45,0,298,298,submission,Submit,2025-03-05 15:00:04.305995,1,,,0.0,3,,0.0,63614851eba9f853fc9ffb45,1,1,hi63wwdi,,,,,0
4,fxqbi2e1,62a3b97d41ae082b602e815b,0,37,298,main_task,WaitPage2,2025-03-05 15:00:04.521154,1,,,0.0,4,,0.0,62a3b97d41ae082b602e815b,1,1,hi63wwdi,,,,,0
5,leb09vwz,6321d9c78e8e3c04f82a0ea0,0,10,298,instructions,FixDimensions,2025-03-05 15:00:04.825617,1,,,0.0,5,,0.0,6321d9c78e8e3c04f82a0ea0,1,1,hi63wwdi,,,,,0
6,d31wd5u4,5f0db498f5e4e102c0f65b67,0,298,298,submission,Submit,2025-03-05 15:00:05.851434,1,,,0.0,6,,0.0,5f0db498f5e4e102c0f65b67,1,1,hi63wwdi,,,,,0
7,xau7lc95,666f1aec64844fbd48cd89b8,0,298,298,submission,Submit,2025-03-05 15:00:12.966945,1,,,0.0,7,,0.0,666f1aec64844fbd48cd89b8,1,1,hi63wwdi,,,,,0
8,3yj9h1ty,6658b4ff0f6362e1f068dd84,0,298,298,submission,Submit,2025-03-05 15:00:12.988930,1,,,0.0,8,,0.0,6658b4ff0f6362e1f068dd84,1,1,hi63wwdi,,,,,0
9,0gmpiwhu,62fd14d7b1e0729dc8aadb79,0,298,298,submission,Submit,2025-03-05 15:00:13.018611,1,,,0.0,9,,0.0,62fd14d7b1e0729dc8aadb79,1,1,hi63wwdi,,,,,0
10,4q3i775p,5bb0df0871e1b2000176bfc2,0,298,298,submission,Submit,2025-03-05 15:00:13.845802,1,,,0.0,10,,0.0,5bb0df0871e1b2000176bfc2,1,1,hi63wwdi,,,,,0
11,320rt4r8,5e3ddcf95556b204cb143eab,0,298,298,submission,Submit,2025-03-05 15:00:21.314124,1,,,0.0,11,,0.0,5e3ddcf95556b204cb143eab,1,1,hi63wwdi,,,,,0
12,3vrpbhdh,5d41925ef7b99500012b960e,0,298,298,submission,Submit,2025-03-05 15:00:21.400748,1,,,0.0,12,,0.0,5d41925ef7b99500012b960e,1,1,hi63wwdi,,,,,0
13,ygum3xef,5b5f23420085cb0001872849,0,298,298,submission,Submit,2025-03-05 15:00:21.514565,1,,,0.0,13,,0.0,5b5f23420085cb0001872849,1,1,hi63wwdi,,,,,0
14,zokuhpv4,67599ff233234e646e9fe3ca,0,215,298,main_task,MyPage,2025-03-05 15:00:22.498239,1,,,0.0,14,,0.0,67599ff233234e646e9fe3ca,1,1,hi63wwdi,,,,,0
15,93456u5g,60daf6f39cd1f16839a1df96,0,215,298,main_task,MyPage,2025-03-05 15:00:32.569133,1,,,0.0,15,,0.0,60daf6f39cd1f16839a1df96,1,1,hi63wwdi,,,,,0
16,9q179kb8,63e6378e04ade071ebf9ff9c,0,215,298,main_task,MyPage,2025-03-05 15:00:37.329076,1,,,0.0,16,,0.0,63e6378e04ade071ebf9ff9c,1,1,hi63wwdi,,,,,0
17,9gtn6xrf,6718b63a1e293387ef30d259,0,298,298,submission,Submit,2025-03-05 15:00:35.696645,1,,,0.0,17,,0.0,6718b63a1e293387ef30d259,1,1,hi63wwdi,,,,,0
18,hple12k7,67759a26b7a5424ec5d0c0a1,0,298,298,submission,Submit,2025-03-05 15:00:37.994482,1,,,0.0,18,,0.0,67759a26b7a5424ec5d0c0a1,1,1,hi63wwdi,,,,,0
19,axed887j,67894339aa346efa2532bf8d,0,298,298,submission,Submit,2025-03-05 15:00:43.070220,1,,,0.0,19,,0.0,67894339aa346efa2532bf8d,1,1,hi63wwdi,,,,,0
20,8ms9hffh,66229d058f6be22dcb26239e,0,215,298,main_task,MyPage,2025-03-05 15:01:03.053567,1,,,0.0,20,,0.0,66229d058f6be22dcb26239e,1,1,hi63wwdi,,,,,0
21,q5huhm41,656de94bf069f0a1446f47c5,0,298,298,submission,Submit,2025-03-05 15:01:24.635269,1,,,0.0,21,,0.0,656de94bf069f0a1446f47c5,1,1,hi63wwdi,,,,,0
22,o4laedwt,671a5785170a0f6380c51f28,0,215,298,main_task,MyPage,2025-03-05 15:01:37.561979,1,,,0.0,22,,0.0,671a5785170a0f6380c51f28,1,1,hi63wwdi,,,,,0
23,fueqmffi,671cbe3cf696c5952e41ddb7,0,298,298,submission,Submit,2025-03-05 15:02:13.575479,1,,,0.0,23,,0.0,671cbe3cf696c5952e41ddb7,1,1,hi63wwdi,,,,,0
24,066hiagx,676491fbb0941bdbdd359b5c,0,37,298,main_task,WaitPage2,2025-03-05 15:06:50.259673,1,,,0.0,24,,0.0,676491fbb0941bdbdd359b5c,1,1,hi63wwdi,,,,,0
25,4hk097vw,,0,0,298,,,,0,,,0.0,25,,0.0,,1,1,hi63wwdi,,,,,0
26,dmtd0445,,0,0,298,,,,0,,,0.0,26,,0.0,,1,1,hi63wwdi,,,,,0
27,z2o4e0oo,,0,0,298,,,,0,,,0.0,27,,0.0,,1,1,hi63wwdi,,,,,0
28,hhgbo7eb,,0,0,298,,,,0,,,0.0,28,,0.0,,1,1,hi63wwdi,,,,,0
29,0amyotyp,,0,0,298,,,,0,,,0.0,29,,0.0,,1,1,hi63wwdi,,,,,0
30,wc9n0xrt,,0,0,298,,,,0,,,0.0,30,,0.0,,1,1,hi63wwdi,,,,,0
1,j5sabu6p,65b40d86a6572ea6620e8c3d,0,34,298,practice_task,MyPage,2025-03-06 11:59:18.772929,1,,,0.0,1,,0.0,65b40d86a6572ea6620e8c3d,1,1,20jgwd1t,,,,,0
2,g3dcw304,5d7a1fce27fb8a000196993e,0,298,298,submission,Submit,2025-03-06 11:59:18.816791,1,,,0.0,2,,0.0,5d7a1fce27fb8a000196993e,1,1,20jgwd1t,,,,,0
3,uuq4054n,673fdde3acac4ea91c9611ed,0,298,298,submission,Submit,2025-03-06 11:59:18.867216,1,,,0.0,3,,0.0,673fdde3acac4ea91c9611ed,1,1,20jgwd1t,,,,,0
4,smfcg4g1,5a7226d9f660ae0001a9a547,0,298,298,submission,Submit,2025-03-06 11:59:18.874332,1,,,0.0,4,,0.0,5a7226d9f660ae0001a9a547,1,1,20jgwd1t,,,,,0
5,b082d5g0,672f246d1d67d71960402ef8,0,298,298,submission,Submit,2025-03-06 11:59:18.881312,1,,,0.0,5,,0.0,672f246d1d67d71960402ef8,1,1,20jgwd1t,,,,,0
6,pk19k9b2,5d66f49c531d6e0001e99e8a,0,298,298,submission,Submit,2025-03-06 12:00:01.895600,1,,,0.0,6,,0.0,5d66f49c531d6e0001e99e8a,1,1,20jgwd1t,,,,,0
7,7ym4606l,5fed47cfcb429d79af4f8ded,0,298,298,submission,Submit,2025-03-06 12:00:03.449953,1,,,0.0,7,,0.0,5fed47cfcb429d79af4f8ded,1,1,20jgwd1t,,,,,0
8,kruz4f62,678d5f5fcfef7f055c91761f,0,298,298,submission,Submit,2025-03-06 12:00:07.906500,1,,,0.0,8,,0.0,678d5f5fcfef7f055c91761f,1,1,20jgwd1t,,,,,0
9,w7shx4ss,614e4f5af7eba1c013541155,0,298,298,submission,Submit,2025-03-06 12:00:13.632861,1,,,0.0,9,,0.0,614e4f5af7eba1c013541155,1,1,20jgwd1t,,,,,0
10,k3rs1mpu,62b626b7cc2365d4e7f5c5aa,0,298,298,submission,Submit,2025-03-06 12:00:14.249188,1,,,0.0,10,,0.0,62b626b7cc2365d4e7f5c5aa,1,1,20jgwd1t,,,,,0
11,06gq6xle,670128e69d2576c4828a706e,0,298,298,submission,Submit,2025-03-06 12:00:14.998186,1,,,0.0,11,,0.0,670128e69d2576c4828a706e,1,1,20jgwd1t,,,,,0
12,b9i4kqu0,6729f7987218cfa68089875a,0,298,298,submission,Submit,2025-03-06 12:00:15.816340,1,,,0.0,12,,0.0,6729f7987218cfa68089875a,1,1,20jgwd1t,,,,,0
13,p1u5ldwm,66bbafb05de7e549455aa4ff,0,298,298,submission,Submit,2025-03-06 12:00:22.824707,1,,,0.0,13,,0.0,66bbafb05de7e549455aa4ff,1,1,20jgwd1t,,,,,0
14,n5xke4zd,675330fb23080b9ae3ec8239,0,298,298,submission,Submit,2025-03-06 12:00:29.397451,1,,,0.0,14,,0.0,675330fb23080b9ae3ec8239,1,1,20jgwd1t,,,,,0
15,u1z6zj0j,667a9bdad0e1a943ee3d04bb,0,298,298,submission,Submit,2025-03-06 12:01:09.389242,1,,,0.0,15,,0.0,667a9bdad0e1a943ee3d04bb,1,1,20jgwd1t,,,,,0
16,ps6dbrgb,66e4e41d14e1d19d88229740,0,37,298,main_task,WaitPage2,2025-03-06 12:01:38.931050,1,,,0.0,16,,0.0,66e4e41d14e1d19d88229740,1,1,20jgwd1t,,,,,0
17,3hqvxw3h,5c0cb29e1b80df00017843d2,0,37,298,main_task,WaitPage2,2025-03-06 12:01:44.246899,1,,,0.0,17,,0.0,5c0cb29e1b80df00017843d2,1,1,20jgwd1t,,,,,0
18,keymhskt,676fef3eea4254c4597b84ed,0,37,298,main_task,WaitPage2,2025-03-06 12:02:05.505846,1,,,0.0,18,,0.0,676fef3eea4254c4597b84ed,1,1,20jgwd1t,,,,,0
19,yf5d7414,673d2104b265ff9ce425c9c4,0,19,298,practice_task,MyPage,2025-03-06 12:03:56.915697,1,,,0.0,19,,0.0,673d2104b265ff9ce425c9c4,1,1,20jgwd1t,,,,,0
20,lux33rxq,663f7196a07afa04b277db38,0,37,298,main_task,WaitPage2,2025-03-06 12:03:58.010704,1,,,0.0,20,,0.0,663f7196a07afa04b277db38,1,1,20jgwd1t,,,,,0
21,wnj0sqrg,666aeef05fe3d43e451fd86d,0,14,298,practice_task,MyPage,2025-03-06 12:04:22.308514,1,,,0.0,21,,0.0,666aeef05fe3d43e451fd86d,1,1,20jgwd1t,,,,,0
22,h8u8ron7,67bb15e9a14834e60322bb77,0,298,298,submission,Submit,2025-03-06 12:05:00.808884,1,,,0.0,22,,0.0,67bb15e9a14834e60322bb77,1,1,20jgwd1t,,,,,0
23,gulfk1zn,66c344f0ca88e523ebbc35a2,0,1,298,instructions,Welcome,2025-03-06 12:09:55.661617,1,,,0.0,23,,0.0,,1,1,20jgwd1t,,,,,0
24,ihpycmdx,6734f1a1bb7c7049f1af7029,0,37,298,main_task,WaitPage2,2025-03-06 12:13:03.181195,1,,,0.0,24,,0.0,6734f1a1bb7c7049f1af7029,1,1,20jgwd1t,,,,,0
25,zdqvw4an,,0,0,298,,,,0,,,0.0,25,,0.0,,1,1,20jgwd1t,,,,,0
