participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._current_page_name,participant.time_started_utc,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,player.id_in_group,player.role,player.payoff,player.prolific_id,group.id_in_subsession,subsession.round_number,session.code,session.label,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo
7,ztl61u6r,62b44f66a16d45783569fad6,0,298,298,submission,Submit,2025-03-04 15:09:39.178878,1,,,0.0,7,,0.0,62b44f66a16d45783569fad6,1,1,pux7wcw8,,,,,0
8,xg8dzn96,6744d143eddffd17d345b192,0,298,298,submission,Submit,2025-03-04 15:10:03.285787,1,,,0.0,8,,0.0,6744d143eddffd17d345b192,1,1,pux7wcw8,,,,,0
9,83bsi1x1,664212577c09653c94741aab,0,298,298,submission,Submit,2025-03-04 15:10:04.087046,1,,,0.0,9,,0.0,664212577c09653c94741aab,1,1,pux7wcw8,,,,,0
10,suu5fekt,6658c4239af9537eefdfbcc9,0,298,298,submission,Submit,2025-03-04 15:10:12.981121,1,,,0.0,10,,0.0,6658c4239af9537eefdfbcc9,1,1,pux7wcw8,,,,,0
11,fzw9vp9g,6266b0409582f553a3e10d9a,0,298,298,submission,Submit,2025-03-04 15:10:19.250448,1,,,0.0,11,,0.0,6266b0409582f553a3e10d9a,1,1,pux7wcw8,,,,,0
12,iopwx3jt,5dfb7cbd01423f8a774d893b,0,298,298,submission,Submit,2025-03-04 15:10:21.710535,1,,,0.0,12,,0.0,5dfb7cbd01423f8a774d893b,1,1,pux7wcw8,,,,,0
13,ioya6vu9,,0,3,298,instructions,TaskOverview,2025-03-04 15:10:22.038130,1,,,0.0,13,,0.0,,1,1,pux7wcw8,,,,,0
14,0tvsz90a,5eadaff848b26f4483ae62d9,0,298,298,submission,Submit,2025-03-04 15:10:22.414689,1,,,0.0,14,,0.0,5eadaff848b26f4483ae62d9,1,1,pux7wcw8,,,,,0
15,5keo9prz,67607c67fcf3f8b4093a8356,0,298,298,submission,Submit,2025-03-04 15:10:29.107167,1,,,0.0,15,,0.0,67607c67fcf3f8b4093a8356,1,1,pux7wcw8,,,,,0
16,976dhd03,6760765e6a687b2878284f5e,0,298,298,submission,Submit,2025-03-04 15:10:34.028599,1,,,0.0,16,,0.0,6760765e6a687b2878284f5e,1,1,pux7wcw8,,,,,0
17,bercmlag,5bb7abf3c190e20001e5c2c8,0,298,298,submission,Submit,2025-03-04 15:10:35.227890,1,,,0.0,17,,0.0,5bb7abf3c190e20001e5c2c8,1,1,pux7wcw8,,,,,0
18,2k08xijo,666a1e606b80f9865c1f3d5f,0,298,298,submission,Submit,2025-03-04 15:10:53.967306,1,,,0.0,18,,0.0,666a1e606b80f9865c1f3d5f,1,1,pux7wcw8,,,,,0
19,wxry7gx0,6753746b1f8827e2bd586bf0,0,298,298,submission,Submit,2025-03-04 15:11:10.069282,1,,,0.0,19,,0.0,6753746b1f8827e2bd586bf0,1,1,pux7wcw8,,,,,0
20,e9ghzbzy,672a94165edd330fd1919b86,0,298,298,submission,Submit,2025-03-04 15:11:10.467399,1,,,0.0,20,,0.0,672a94165edd330fd1919b86,1,1,pux7wcw8,,,,,0
21,w8c2aism,5c921106b788a2000170709f,0,298,298,submission,Submit,2025-03-04 15:11:35.744170,1,,,0.0,21,,0.0,5c921106b788a2000170709f,1,1,pux7wcw8,,,,,0
22,nhuvjr01,5f450738ab827a05e739ef40,0,298,298,submission,Submit,2025-03-04 15:11:47.984448,1,,,0.0,22,,0.0,5f450738ab827a05e739ef40,1,1,pux7wcw8,,,,,0
23,4sz2fskk,6710a58eeff954cb2243950e,0,37,298,main_task,WaitPage2,2025-03-04 15:12:51.151613,1,,,0.0,23,,0.0,6710a58eeff954cb2243950e,1,1,pux7wcw8,,,,,0
24,emdiksgc,63d55447b5c8e94534c7c89c,0,37,298,main_task,WaitPage2,2025-03-04 15:35:44.715256,1,,,0.0,24,,0.0,63d55447b5c8e94534c7c89c,1,1,pux7wcw8,,,,,0
25,35cwtdbs,5d9b4d9d6cb1870018ba1a27,0,37,298,main_task,WaitPage2,2025-03-04 15:40:53.060681,1,,,0.0,25,,0.0,5d9b4d9d6cb1870018ba1a27,1,1,pux7wcw8,,,,,0
